规范	定义类	定义名	部分	成员类	成员名	显式暴露
SVG	interface	SVGAnimatedRect	0	attribute	baseVal	Window
SVG	interface	SVGAnimatedRect	0	attribute	animVal	Window
SVG	interface	SVGAnimatedNumberList	0	attribute	baseVal	Window
SVG	interface	SVGAnimatedNumberList	0	attribute	animVal	Window
SVG	interface	SVGAnimatedLengthList	0	attribute	baseVal	Window
SVG	interface	SVGAnimatedLengthList	0	attribute	animVal	Window
SVG	interface	SVGUnitTypes	0	const	SVG_UNIT_TYPE_UNKNOWN	Window
SVG	interface	SVGUnitTypes	0	const	SVG_UNIT_TYPE_USERSPACEONUSE	Window
SVG	interface	SVGUnitTypes	0	const	SVG_UNIT_TYPE_OBJECTBOUNDINGBOX	Window
SVG	interface mixin	SVGTests	0	attribute	requiredExtensions	
SVG	interface mixin	SVGTests	0	attribute	systemLanguage	
SVG	interface mixin	SVGFitToViewBox	0	attribute	viewBox	
SVG	interface mixin	SVGFitToViewBox	0	attribute	preserveAspectRatio	
SVG	interface mixin	SVGURIReference	0	attribute	href	
SVG	interface	Document	1	attribute	rootElement	
SVG	interface	SVGSVGElement	0	attribute	x	Window
SVG	interface	SVGSVGElement	0	attribute	y	Window
SVG	interface	SVGSVGElement	0	attribute	width	Window
SVG	interface	SVGSVGElement	0	attribute	height	Window
SVG	interface	SVGSVGElement	0	attribute	currentScale	Window
SVG	interface	SVGSVGElement	0	attribute	currentTranslate	Window
SVG	interface	SVGSVGElement	0	operation	getIntersectionList	Window
SVG	interface	SVGSVGElement	0	operation	getEnclosureList	Window
SVG	interface	SVGSVGElement	0	operation	checkIntersection	Window
SVG	interface	SVGSVGElement	0	operation	checkEnclosure	Window
SVG	interface	SVGSVGElement	0	operation	deselectAll	Window
SVG	interface	SVGSVGElement	0	operation	createSVGNumber	Window
SVG	interface	SVGSVGElement	0	operation	createSVGLength	Window
SVG	interface	SVGSVGElement	0	operation	createSVGAngle	Window
SVG	interface	SVGSVGElement	0	operation	createSVGPoint	Window
SVG	interface	SVGSVGElement	0	operation	createSVGMatrix	Window
SVG	interface	SVGSVGElement	0	operation	createSVGRect	Window
SVG	interface	SVGSVGElement	0	operation	createSVGTransform	Window
SVG	interface	SVGSVGElement	0	operation	createSVGTransformFromMatrix	Window
SVG	interface	SVGSVGElement	0	operation	getElementById	Window
SVG	interface	SVGSVGElement	0	operation	suspendRedraw	Window
SVG	interface	SVGSVGElement	0	operation	unsuspendRedraw	Window
SVG	interface	SVGSVGElement	0	operation	unsuspendRedrawAll	Window
SVG	interface	SVGSVGElement	0	operation	forceRedraw	Window
SVG	includes	SVGSVGElement	0		SVGFitToViewBox	
SVG	includes	SVGSVGElement	0		WindowEventHandlers	
SVG	interface	SVGGElement	0			Window
SVG	interface	SVGDefsElement	0			Window
SVG	interface	SVGDescElement	0			Window
SVG	interface	SVGMetadataElement	0			Window
SVG	interface	SVGTitleElement	0			Window
SVG	interface	SVGSymbolElement	0			Window
SVG	includes	SVGSymbolElement	0		SVGFitToViewBox	
SVG	interface	SVGUseElement	0	attribute	x	Window
SVG	interface	SVGUseElement	0	attribute	y	Window
SVG	interface	SVGUseElement	0	attribute	width	Window
SVG	interface	SVGUseElement	0	attribute	height	Window
SVG	includes	SVGUseElement	0		SVGURIReference	
SVG	interface	SVGUseElementShadowRoot	0			Window
SVG	interface	ShadowAnimation	0	constructor	constructor	Window
SVG	interface	ShadowAnimation	0	attribute	sourceAnimation	Window
SVG	interface	SVGSwitchElement	0			Window
SVG	interface mixin	GetSVGDocument	0	operation	getSVGDocument	
SVG	interface	SVGStyleElement	0	attribute	type	Window
SVG	interface	SVGStyleElement	0	attribute	media	Window
SVG	interface	SVGStyleElement	0	attribute	title	Window
SVG	interface	SVGStyleElement	0	attribute	disabled	Window
SVG	includes	SVGStyleElement	0		LinkStyle	
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_UNKNOWN	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_MATRIX	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_TRANSLATE	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_SCALE	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_ROTATE	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_SKEWX	Window
SVG	interface	SVGTransform	0	const	SVG_TRANSFORM_SKEWY	Window
SVG	interface	SVGTransform	0	attribute	type	Window
SVG	interface	SVGTransform	0	attribute	matrix	Window
SVG	interface	SVGTransform	0	attribute	angle	Window
SVG	interface	SVGTransform	0	operation	setMatrix	Window
SVG	interface	SVGTransform	0	operation	setTranslate	Window
SVG	interface	SVGTransform	0	operation	setScale	Window
SVG	interface	SVGTransform	0	operation	setRotate	Window
SVG	interface	SVGTransform	0	operation	setSkewX	Window
SVG	interface	SVGTransform	0	operation	setSkewY	Window
SVG	interface	SVGTransformList	0	attribute	length	Window
SVG	interface	SVGTransformList	0	attribute	numberOfItems	Window
SVG	interface	SVGTransformList	0	operation	clear	Window
SVG	interface	SVGTransformList	0	operation	initialize	Window
SVG	interface	SVGTransformList	0	operation	getItem	Window
SVG	interface	SVGTransformList	0	operation	insertItemBefore	Window
SVG	interface	SVGTransformList	0	operation	replaceItem	Window
SVG	interface	SVGTransformList	0	operation	removeItem	Window
SVG	interface	SVGTransformList	0	operation	appendItem	Window
SVG	interface	SVGTransformList	0	operation	@匿名	Window
SVG	interface	SVGTransformList	0	operation	createSVGTransformFromMatrix	Window
SVG	interface	SVGTransformList	0	operation	consolidate	Window
SVG	interface	SVGAnimatedTransformList	0	attribute	baseVal	Window
SVG	interface	SVGAnimatedTransformList	0	attribute	animVal	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_UNKNOWN	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_NONE	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMINYMIN	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMIDYMIN	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMAXYMIN	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMINYMID	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMIDYMID	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMAXYMID	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMINYMAX	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMIDYMAX	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_PRESERVEASPECTRATIO_XMAXYMAX	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_MEETORSLICE_UNKNOWN	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_MEETORSLICE_MEET	Window
SVG	interface	SVGPreserveAspectRatio	0	const	SVG_MEETORSLICE_SLICE	Window
SVG	interface	SVGPreserveAspectRatio	0	attribute	align	Window
SVG	interface	SVGPreserveAspectRatio	0	attribute	meetOrSlice	Window
SVG	interface	SVGAnimatedPreserveAspectRatio	0	attribute	baseVal	Window
SVG	interface	SVGAnimatedPreserveAspectRatio	0	attribute	animVal	Window
SVG	interface	SVGRectElement	0	attribute	x	Window
SVG	interface	SVGRectElement	0	attribute	y	Window
SVG	interface	SVGRectElement	0	attribute	width	Window
SVG	interface	SVGRectElement	0	attribute	height	Window
SVG	interface	SVGRectElement	0	attribute	rx	Window
SVG	interface	SVGRectElement	0	attribute	ry	Window
SVG	interface	SVGCircleElement	0	attribute	cx	Window
SVG	interface	SVGCircleElement	0	attribute	cy	Window
SVG	interface	SVGCircleElement	0	attribute	r	Window
SVG	interface	SVGEllipseElement	0	attribute	cx	Window
SVG	interface	SVGEllipseElement	0	attribute	cy	Window
SVG	interface	SVGEllipseElement	0	attribute	rx	Window
SVG	interface	SVGEllipseElement	0	attribute	ry	Window
SVG	interface	SVGLineElement	0	attribute	x1	Window
SVG	interface	SVGLineElement	0	attribute	y1	Window
SVG	interface	SVGLineElement	0	attribute	x2	Window
SVG	interface	SVGLineElement	0	attribute	y2	Window
SVG	interface mixin	SVGAnimatedPoints	0	attribute	points	
SVG	interface mixin	SVGAnimatedPoints	0	attribute	animatedPoints	
SVG	interface	SVGPointList	0	attribute	length	Window
SVG	interface	SVGPointList	0	attribute	numberOfItems	Window
SVG	interface	SVGPointList	0	operation	clear	Window
SVG	interface	SVGPointList	0	operation	initialize	Window
SVG	interface	SVGPointList	0	operation	getItem	Window
SVG	interface	SVGPointList	0	operation	insertItemBefore	Window
SVG	interface	SVGPointList	0	operation	replaceItem	Window
SVG	interface	SVGPointList	0	operation	removeItem	Window
SVG	interface	SVGPointList	0	operation	appendItem	Window
SVG	interface	SVGPointList	0	operation	@匿名	Window
SVG	interface	SVGPolylineElement	0			Window
SVG	includes	SVGPolylineElement	0		SVGAnimatedPoints	
SVG	interface	SVGPolygonElement	0			Window
SVG	includes	SVGPolygonElement	0		SVGAnimatedPoints	
SVG	interface	SVGTextContentElement	0	const	LENGTHADJUST_UNKNOWN	Window
SVG	interface	SVGTextContentElement	0	const	LENGTHADJUST_SPACING	Window
SVG	interface	SVGTextContentElement	0	const	LENGTHADJUST_SPACINGANDGLYPHS	Window
SVG	interface	SVGTextContentElement	0	attribute	textLength	Window
SVG	interface	SVGTextContentElement	0	attribute	lengthAdjust	Window
SVG	interface	SVGTextContentElement	0	operation	getNumberOfChars	Window
SVG	interface	SVGTextContentElement	0	operation	getComputedTextLength	Window
SVG	interface	SVGTextContentElement	0	operation	getSubStringLength	Window
SVG	interface	SVGTextContentElement	0	operation	getStartPositionOfChar	Window
SVG	interface	SVGTextContentElement	0	operation	getEndPositionOfChar	Window
SVG	interface	SVGTextContentElement	0	operation	getExtentOfChar	Window
SVG	interface	SVGTextContentElement	0	operation	getRotationOfChar	Window
SVG	interface	SVGTextContentElement	0	operation	getCharNumAtPosition	Window
SVG	interface	SVGTextContentElement	0	operation	selectSubString	Window
SVG	interface	SVGTextPositioningElement	0	attribute	x	Window
SVG	interface	SVGTextPositioningElement	0	attribute	y	Window
SVG	interface	SVGTextPositioningElement	0	attribute	dx	Window
SVG	interface	SVGTextPositioningElement	0	attribute	dy	Window
SVG	interface	SVGTextPositioningElement	0	attribute	rotate	Window
SVG	interface	SVGTextElement	0			Window
SVG	interface	SVGTSpanElement	0			Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_METHODTYPE_UNKNOWN	Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_METHODTYPE_ALIGN	Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_METHODTYPE_STRETCH	Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_SPACINGTYPE_UNKNOWN	Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_SPACINGTYPE_AUTO	Window
SVG	interface	SVGTextPathElement	0	const	TEXTPATH_SPACINGTYPE_EXACT	Window
SVG	interface	SVGTextPathElement	0	attribute	startOffset	Window
SVG	interface	SVGTextPathElement	0	attribute	method	Window
SVG	interface	SVGTextPathElement	0	attribute	spacing	Window
SVG	includes	SVGTextPathElement	0		SVGURIReference	
SVG	interface	SVGImageElement	0	attribute	x	Window
SVG	interface	SVGImageElement	0	attribute	y	Window
SVG	interface	SVGImageElement	0	attribute	width	Window
SVG	interface	SVGImageElement	0	attribute	height	Window
SVG	interface	SVGImageElement	0	attribute	preserveAspectRatio	Window
SVG	interface	SVGImageElement	0	attribute	crossOrigin	Window
SVG	includes	SVGImageElement	0		SVGURIReference	
SVG	interface	SVGForeignObjectElement	0	attribute	x	Window
SVG	interface	SVGForeignObjectElement	0	attribute	y	Window
SVG	interface	SVGForeignObjectElement	0	attribute	width	Window
SVG	interface	SVGForeignObjectElement	0	attribute	height	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKERUNITS_UNKNOWN	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKERUNITS_USERSPACEONUSE	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKERUNITS_STROKEWIDTH	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKER_ORIENT_UNKNOWN	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKER_ORIENT_AUTO	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKER_ORIENT_ANGLE	Window
SVG	interface	SVGMarkerElement	0	const	SVG_MARKER_ORIENT_AUTO_START_REVERSE	Window
SVG	interface	SVGMarkerElement	0	attribute	refX	Window
SVG	interface	SVGMarkerElement	0	attribute	refY	Window
SVG	interface	SVGMarkerElement	0	attribute	markerUnits	Window
SVG	interface	SVGMarkerElement	0	attribute	markerWidth	Window
SVG	interface	SVGMarkerElement	0	attribute	markerHeight	Window
SVG	interface	SVGMarkerElement	0	attribute	orientType	Window
SVG	interface	SVGMarkerElement	0	attribute	orientAngle	Window
SVG	interface	SVGMarkerElement	0	attribute	orient	Window
SVG	interface	SVGMarkerElement	0	operation	setOrientToAuto	Window
SVG	interface	SVGMarkerElement	0	operation	setOrientToAngle	Window
SVG	includes	SVGMarkerElement	0		SVGFitToViewBox	
SVG	interface	SVGGradientElement	0	const	SVG_SPREADMETHOD_UNKNOWN	Window
SVG	interface	SVGGradientElement	0	const	SVG_SPREADMETHOD_PAD	Window
SVG	interface	SVGGradientElement	0	const	SVG_SPREADMETHOD_REFLECT	Window
SVG	interface	SVGGradientElement	0	const	SVG_SPREADMETHOD_REPEAT	Window
SVG	interface	SVGGradientElement	0	attribute	gradientUnits	Window
SVG	interface	SVGGradientElement	0	attribute	gradientTransform	Window
SVG	interface	SVGGradientElement	0	attribute	spreadMethod	Window
SVG	includes	SVGGradientElement	0		SVGURIReference	
SVG	interface	SVGLinearGradientElement	0	attribute	x1	Window
SVG	interface	SVGLinearGradientElement	0	attribute	y1	Window
SVG	interface	SVGLinearGradientElement	0	attribute	x2	Window
SVG	interface	SVGLinearGradientElement	0	attribute	y2	Window
SVG	interface	SVGRadialGradientElement	0	attribute	cx	Window
SVG	interface	SVGRadialGradientElement	0	attribute	cy	Window
SVG	interface	SVGRadialGradientElement	0	attribute	r	Window
SVG	interface	SVGRadialGradientElement	0	attribute	fx	Window
SVG	interface	SVGRadialGradientElement	0	attribute	fy	Window
SVG	interface	SVGRadialGradientElement	0	attribute	fr	Window
SVG	interface	SVGStopElement	0	attribute	offset	Window
SVG	interface	SVGPatternElement	0	attribute	patternUnits	Window
SVG	interface	SVGPatternElement	0	attribute	patternContentUnits	Window
SVG	interface	SVGPatternElement	0	attribute	patternTransform	Window
SVG	interface	SVGPatternElement	0	attribute	x	Window
SVG	interface	SVGPatternElement	0	attribute	y	Window
SVG	interface	SVGPatternElement	0	attribute	width	Window
SVG	interface	SVGPatternElement	0	attribute	height	Window
SVG	includes	SVGPatternElement	0		SVGFitToViewBox	
SVG	includes	SVGPatternElement	0		SVGURIReference	
SVG	interface	SVGScriptElement	0	attribute	type	Window
SVG	interface	SVGScriptElement	0	attribute	crossOrigin	Window
SVG	includes	SVGScriptElement	0		SVGURIReference	
SVG	interface	SVGAElement	0	attribute	target	Window
SVG	interface	SVGAElement	0	attribute	download	Window
SVG	interface	SVGAElement	0	attribute	ping	Window
SVG	interface	SVGAElement	0	attribute	rel	Window
SVG	interface	SVGAElement	0	attribute	relList	Window
SVG	interface	SVGAElement	0	attribute	referrerPolicy	Window
SVG	includes	SVGAElement	0		SVGURIReference	
SVG	includes	SVGAElement	0		HyperlinkElementUtils	
SVG	interface	SVGViewElement	0			Window
SVG	includes	SVGViewElement	0		SVGFitToViewBox	
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	MULTIPLY	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	SCREEN	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	OVERLAY	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	DARKEN	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	LIGHTEN	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	COLORDODGE	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	COLORBURN	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	HARDLIGHT	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	SOFTLIGHT	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	DIFFERENCE	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	EXCLUSION	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	HSL_HUE	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	HSL_SATURATION	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	HSL_COLOR	Window,Worker
WEBGL_blend_equation_advanced_coherent	interface	WEBGL_blend_equation_advanced_coherent	0	const	HSL_LUMINOSITY	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	MAX_CLIP_DISTANCES_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	MAX_CULL_DISTANCES_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	MAX_COMBINED_CLIP_AND_CULL_DISTANCES_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE0_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE1_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE2_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE3_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE4_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE5_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE6_WEBGL	Window,Worker
WEBGL_clip_cull_distance	interface	WEBGL_clip_cull_distance	0	const	CLIP_DISTANCE7_WEBGL	Window,Worker
WEBGL_color_buffer_float	interface	WEBGL_color_buffer_float	0	const	RGBA32F_EXT	Window,Worker
WEBGL_color_buffer_float	interface	WEBGL_color_buffer_float	0	const	FRAMEBUFFER_ATTACHMENT_COMPONENT_TYPE_EXT	Window,Worker
WEBGL_color_buffer_float	interface	WEBGL_color_buffer_float	0	const	UNSIGNED_NORMALIZED_EXT	Window,Worker
WEBGL_compressed_texture_astc	interface	WEBGL_compressed_texture_astc	0	const	COMPRESSED_RGBA_ASTC_4x4_KHR	Window,Worker
WEBGL_compressed_texture_astc	interface	WEBGL_compressed_texture_astc	0	const	COMPRESSED_RGBA_ASTC_5x4_KHR	Window,Worker
WEBGL_compressed_texture_astc	interface	WEBGL_compressed_texture_astc	0	const	COMPRESSED_RGBA_ASTC_5x5_KHR	Window,Worker
WEBGL_compressed_texture_astc	interface	WEBGL_compressed_texture_astc	0	const	COMPRESSED_RGBA_ASTC_6x5_KHR	Window,Worker
